4digit,10digit,link, commodity_name
9031,9031809040,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9031809040,['Audio life detection instrument']
9031,9031809050,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9031809050,['Audio and video life detection instrument']
9031,9031809060,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9031809060,['Integrated circuit testing and sorting equipment']
9031,9031809090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9031809090,"['Other measuring and testing equipments, apparatuses and machines (not specified or included elsewhere in Chapter 90)']"
9031,9031900020,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9031900020,['Inertial Measurement Unit (IMU) stable element handling fixture']
9031,9031900030,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9031900030,['Inertial Measurement Unit (IMU) platform balance fixture']
9031,9031900090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9031900090,['Other parts of the instruments and appliances under heading No.90.31 (not specified or included elsewhere in Chapter 90)']
9032,9032100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9032100000,['Thermostats']
9032,9032200000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9032200000,['Manostats']
9032,9032810000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9032810000,['Hydraulic or pneumatic automatic regulating or controlling instruments and apparatus']
9032,9032891100,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9032891100,['Train borne devices for automatic train protection system (ATP)']
9032,9032891200,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9032891200,['Train borne devices for automatic train operation system (ATO)']
9032,9032891900,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9032891900,['Other train borne devices for automatic train control system (ATC)']
9032,9032899010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9032899010,"['Renewable energy and smart grid applications of automatic voltage and current regulator; Non-hydraulic or non-pneumatic automatic control flow, liquid level and humidity instruments, automatic control, control device)']"
9032,9032899020,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9032899020,['Combustion regulating devices for combined jet engines (automatic controlling and regulating devices)']
9032,9032899030,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9032899030,['Automatic control cabinets for Coordinate Measuring Machine (CMM)']
9032,9032899040,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9032899040,"['Aircraft autopilot system (including autopilot system, electronic flight control system, automatic trouble analysis system, warning system, trimming system, thrust monitoring devices and its related meters)']"
9032,9032899050,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9032899050,"['Numerical control servo set for machine tools (including CNC operation units, with matched servo amplifiers and servo motors)']"
9032,9032899060,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9032899060,['Control unit for electrojet ignition procedure (automatic controlling and regulating devices)']
9032,9032899070,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9032899070,['Numerical control Servo-feed transmission apparatus set for printing machine']
9032,9032899080,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9032899080,"['Pure electric or hybrid cars with motor controller assembly, automatic control, adjusting device)']"
9032,9032899090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9032899090,['Other automatic regulating and controlling apparatuses and devices']
9032,9032900001,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9032900001,"['Parts of aircraft autopilot system( including parts, of autopilot, electronically controlled, automatic fault analysis, the flight warning system, balancing the system, thrust monitoring equipment)']"
9032,9032900090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9032900090,['Parts and accessories of automatic regulating or controlling instruments']
9033,9033000010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9033000010,"['Chapter 90 environmental products used for the other items not listed parts, accessories: (solar heliostat, 901580, 9026 of goods, the goods 9027 (except 90278011 and 90278091), 903149 goods, vibration, hand vibration meter, renewable energy and smart gri']"
9033,9033000090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9033000090,['Parts and accessories(not specified or included elsewhere in this Chapter)for apparatus of Chapter 90']
9101,9101110000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9101110000,"['Wrist-watches ,electrically operated, With mechanical display only (with case of precious metal or of metal clad with precious metal )']"
9101,9101191000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9101191000,"['Wrist-watches ,electrically operated, With optoelectronic display only (with case of precious metal or of metal clad with precious metal )']"
9101,9101199000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9101199000,"['Other Wrist-watches ,electrically operated, With case of precious metal or of metal clad with precious metal']"
9101,9101210010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9101210010,"['Mechanical wrist watches of precious metal, automatic winding, with endangered animal skin (with case of precious metal or of metal clad with precious metal)']"
9101,9101210090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9101210090,"['Other mechanical wrist watches of precious metal, automatic winding(with case of precious metal or of metal clad with precious metal)']"
9101,9101290010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9101290010,"['Mechanical wrist watches of precious metal,non-automatic winding, with endangered animal skin(with case of precious metal or of metal clad with precious metal)']"
9101,9101290090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9101290090,"['Other mechanical wrist watches of precious metal, non-automatic winding(with case of precious metal or of metal clad with precious metal)']"
9101,9101910000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9101910000,"['Other pocket-watches and other watches, Electrically operated, of precious metal(with case of precious metal or of metal clad with precious metal)']"
9101,9101990000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9101990000,"['other Mechanical pocket-watches and other watches, of precious metal(with case of precious metal or of metal clad with precious metal)']"
9102,9102110000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9102110000,"['other wrist watches, electrically operated, With mechanical display only(other than with case of precious metal or of metal clad with precious metal)']"
9102,9102120000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9102120000,"['other wrist watches,electrically operated, With optoelectronic display only(other than with case of precious metal or of metal clad with precious metal)']"
9102,9102190000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9102190000,"['Other wrist watches, electrically operated(other than with case of precious metal or of metal clad with precious metal)']"
9102,9102210010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9102210010,"['Other mechanical wrist watches, automatic winding, with endangered animal skin(other than with case of precious metal or of metal clad with precious metal)']"
9102,9102210090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9102210090,"['Other mechanical wrist watches, automatic winding (other than with case of precious metal or of metal clad with precious metal)']"
9102,9102290010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9102290010,"['Mechanical wrist watches, non automatic winding, with endangered animal skin(other than with case of precious metal or of metal clad with precious metal)']"
9102,9102290090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9102290090,"['Other mechanical wrist watches, non-automatic winding(other than with case of precious metal or of metal clad with precious metal)']"
9102,9102910000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9102910000,"['pocket-watches and other watches, Electrically operated(other than wrist-watches and with case of precious metal or of metal clad with precious metal)']"
9102,9102990000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9102990000,"['Other pocket-watches and other watches, including stop-watches(other than with case of precious metal or of metal clad with precious metal)']"
9103,9103100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9103100000,"['Clocks with watch movements, Electrically operated, excluding clocks heading No.91.04']"
9103,9103900000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9103900000,['Mechanical clocks with watch movements excluding clocks heading No.91.04']
9104,9104000000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9104000000,"['Instrument panel clocks and clocks of a similar type for vehicles, aircraft, spacecraft or vessels']"
9105,9105110000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9105110000,"['Alarm clocks, Electrically operated']"
9105,9105190000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9105190000,"['Other Alarm clocks, Mechanical']"
9105,9105210000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9105210000,"['Wall clocks, Electrically operated']"
9105,9105290000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9105290000,"['Other wall clocks, Mechanical']"
9105,9105911000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9105911000,"['Astronomical chronometer, Electrically operated']"
9105,9105919000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9105919000,"['Other clocks, Electrically operated (other than alarm clock, wall clock and astronomical chronometer)']"
9105,9105990000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9105990000,"['Other clocks, Mechanical (other than alarm clock, wall clock)']"
9106,9106100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9106100000,['Time-registers; time-recorders']
9106,9106900000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9106900000,"['Other time of day recording apparatus and the like(including apparatus for measuring, recording or otherwise indicating intervals of time)']"
9107,9107000000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9107000000,['Time switches with clock or watch movement or with synchronous motor']
9108,9108110000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9108110000,"['Watch movements, complete and assembled, With mechanical display only or with a device to which a mechanical display can be incorporated']"
9108,9108120000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9108120000,"['Watch movements, complete and assembled, With optoelectronic display only']"
9108,9108190000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9108190000,"['Other Watch movements, complete and assembled, other than subheadings No.9108.1100 and 9108.1200']"
9108,9108200000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9108200000,"['Watch movements, complete and assembled, Automatic winding']"
9108,9108901000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9108901000,"['Watch movements, complete and assembled, mechanical, Measuring 33.8 mm or less, non-automatic winding']"
9108,9108909000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9108909000,"['Other watch movements, complete and assembled, mechanical, measuring more than 33.8 mm, non-automatic winding']"
9109,9109100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9109100000,"['Clock movements, complete and assembled, electrically operated']"
9109,9109900000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9109900000,"['Clock movements, complete and assembled, mechanical']"
9110,9110110000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9110110000,"['Complete movements, unassembled or partly assembled(movement sets)of watches']"
9110,9110120000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9110120000,"['Incomplete movements, assembled, of watches']"
9110,9110190000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9110190000,['Rough movements of watches']
9110,9110901000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9110901000,"['Complete movements, unassembled or partly assembled, of clocks']"
9110,9110909000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9110909000,"['Incomplete clock movements, whether or not assembled']"
9111,9111100010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9111100010,"['Watch cases of gold, containing 80% or more by weight of gold']"
9111,9111100090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9111100090,['Other watchcases of precious metal or of metal clad with precious metal']
9111,9111200000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9111200000,"['Cases of base metal, whether or not gold-plated or silver-plated']"
9111,9111800000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9111800000,['Other watch cases']
9111,9111900000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9111900000,['Parts of watch cases']
9112,9112200000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9112200000,['Clock cases and cases of a similar type for other goods of this Chapter']
9112,9112900000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9112900000,['Parts of clock cases']
9113,9113100010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9113100010,"['Gold watch straps, containing 80% or more by weight of gold']"
9113,9113100090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9113100090,"['Watch bands and parts thereof, of precious metal or of metal clad with precious metal']"
9113,9113200000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9113200000,"['Watch bands and parts thereof of base metal,whether or not gold-plated or silver-plated']"
9113,9113900010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9113900010,"['Watch straps and bands, and parts thereof, of endangered animal skin']"
9113,9113900090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9113900090,"['Other non-metal watch straps, watch bands and watch bracelets, and parts thereof']"
9114,9114100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9114100000,"['Springs, including hair-springs of clock or watch']"
9114,9114300000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9114300000,['Dials']
9114,9114400000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9114400000,['Plates and bridges of clock or watch']
9114,9114901000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9114901000,['Jewel bearings of clock or watch']
9114,9114909000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9114909000,"['Other clock or watch parts, not specified in heading No.91.14']"
9201,9201100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9201100000,['Upright pianos']
9201,9201200001,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9201200001,"['Grand pianos, duty-payed value ≥$ 50000 each']"
9201,9201200090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9201200090,['Other grand pianos']
9201,9201900000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9201900000,"['Other pianos, including automatic pianos; harpsichords and other keyboard stringed instruments']"
9202,9202100011,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9202100011,"['Musical instruments played with a bow, duty-payed value≥$15000 each, with skin of endangered animals and endangered wood']"
9202,9202100019,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9202100019,"['Other musical instruments played with a bow, with skin of endangered animals and wood of endangered']"
9202,9202100091,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9202100091,"['Musical instruments played with a bow,duty-payed value≥$15000 each, without skin of endangered animals']"
9202,9202100099,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9202100099,['Others played with a bow']
9202,9202900010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9202900010,"['Other string musical instruments, containing components of endangered animals']"
9202,9202900090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9202900090,['Other string musical instruments']
9205,9205100001,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9205100001,"['Brass-wind musical instruments, duty-payed value ≥$2000 each']"
9205,9205100090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9205100090,['Other brass-wind musical instruments']
9205,9205901000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9205901000,['Keyboard pipe organs; harmoniums and similar keyboard instruments with free metal reeds']
9205,9205902000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9205902000,"['Accordions and similar instruments, other than fairground organs and mechanical street organs:']"
9205,9205903000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9205903000,['Mouth organs']
9205,9205909001,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9205909001,"['Other wind musical instruments, duty-payed value ≥$10000 each, other than fairground organs and mechanical street organs:']"
9205,9205909091,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9205909091,"['Other wind musical instruments,containing components of endangered animals,other than fairground organs and mechanical street organs:']"
9205,9205909099,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9205909099,"['Other wind musical instruments, other than fairground organs and mechanical street organs:']"
9206,9206000010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9206000010,"['Percussion musical instruments, for example,drums, xylophones, cymbals, castanets,maracas, with the leather of endangered animals']"
9206,9206000090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9206000090,"['Other percussion musical instruments, for example, drums, xylophones, cymbals, castanets, maracas']"
9207,9207100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9207100000,"['Keyboard instruments, the sound of which is produced or must be amplified electrically other than accordions']"
9207,9207900010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9207900010,"['Other musical instruments, the sound of which is produced or must be amplified electrically,containing components of endangered animals']"
9207,9207900090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9207900090,"['Other musical instruments, the sound of which is produced or must be amplified electrically']"
9208,9208100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9208100000,['Musical boxes']
9208,9208900000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9208900000,"['Other musical instruments, nor specified or included in Chapter 92 (including fairground organs, mechanical street organs, mechanical singing birds, musical saws)']"
9209,9209300000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9209300000,['Musical instrument strings']
9209,9209910010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9209910010,['Accessories and accessories for endangered species']
9209,9209910090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9209910090,['Other parts and accessories of piano']
9209,9209920010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9209920010,['Accessories and accessories for endangered musical instruments in heading 92.02']
9209,9209920090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9209920090,['Other parts and accessories of musical instruments listed in item 92.02.']
9209,9209940010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9209940010,['Accessories and accessories for endangered musical instruments in heading 92.07']
9209,9209940090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9209940090,['Other parts and accessories of musical instruments listed in item 92.07.']
9209,9209991000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9209991000,"['Metronomes, tuning forks and pitch pipes']"
9209,9209992000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9209992000,['Mechanisms for musical boxes']
9209,9209999010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9209999010,"['Other parts of this chapter, which are not listed, contain musical instruments with endangered species.']"
9209,9209999090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9209999090,['Other musical instrument parts numbered not listed in this chapter']
9301,9301101000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9301101000,['Self-propelled artillery weapons']
9301,9301109000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9301109000,['Other artillery weapons']
9301,9301200000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9301200000,['Rocket launchers; flame-throwers; grenade launchers; torpedo tubes and similar projectors']
9301,9301900000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9301900000,"['Other military weapons, other than revolvers, pistols and the arms of heading No. 93.07']"
9302,9302000000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9302000000,"['Revolvers and pistols, other than those of heading No. 93.03 or 93.04:']"
9303,9303100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9303100000,['Muzzle-loading firearms']
9303,9303200000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9303200000,"['Other sporting, hunting or target shooting shotguns, including combination shotgun rifles']"
9303,9303300000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9303300000,"['Other sporting, hunting or target shooting rifles']"
9303,9303900010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9303900010,['Rechecking perforator (assembled)']
9303,9303900090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9303900090,['Other firearms and similar devices which operate by the firing of an explosive charge']
9304,9304000000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9304000000,"['Other arms(for example, spring, air or gas guns and pistols, truncheons), excluding those of heading No. 93.07:']"
9305,9305100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9305100000,['Parts and accessories Of revolvers or pistols']
9305,9305200000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9305200000,['Parts and accessories of shotguns or rifles']
9305,9305910000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9305910000,['Parts and accessories Of military weapons of heading No. 93.01']
9305,9305990000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9305990000,['Parts and accessories of Other articles of headings No.93.02 to 93.04']
9306,9306210000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9306210000,['Cartridges']
9306,9306290000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9306290000,['parts of shotgun cartridges; air gun pellets']
9306,9306308000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9306308000,['Cartridges for riveting or similar tools or for captive-bolt humane killers and parts thereof']
9306,9306309000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9306309000,['Other cartridges and parts thereof']
9306,9306900010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9306900010,['Missiles and parts thereof under control of sensitive item(capable of throwing payload over 500kg to 300km above)']
9306,9306900020,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9306900020,['Carrier rockets (capable of throwing payload over 500kg to 300 km above)']
9306,9306900030,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9306900030,['Sounding rockets(capable of throwing payload over 500kg to 300 km above)']
9306,9306900040,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9306900040,['Cruise missiles(capable of throwing payload over 500kg to 300 km above)']
9306,9306900050,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9306900050,"['Shaped charge perforating cartridge, shaped charge cutting bomb, high energy gas fracturing bomb and other oil and gas well projectiles']"
9306,9306900090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9306900090,"['Other ammunition and projectiles and parts thereof (including bombs, grenades, torpedoes, mines, missiles, etc.)']"
9307,9307001010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9307001010,"['Scabbards and sheaths, of endangered animal, for military use']"
9307,9307001090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9307001090,"['Swords, cutlasses, bayonets, lances and similar arms and parts thereof; scabbards and sheaths therefor, for military use']"
9307,9307009010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9307009010,"['Other scabbards and sheaths, of endangered animal']"
9307,9307009090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9307009090,"['Other swords, cutlasses, bayonets, lances and similar arms and parts thereof; scabbards and sheaths therefor,']"
9401,9401100000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401100000,['Seats of a kind used for aircraft']
9401,9401201000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401201000,['Seats of a kind used for motor vehicles With outer surface of leather or composition leather']
9401,9401209000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401209000,['Other seats of a kind used for motor vehicles']
9401,9401300000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401300000,['Swivel seats with variable height adjustment']
9401,9401401000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401401000,"['Seats other than garden seats or camping equipment, convertible into beds, With outer surface of leather or composition leather']"
9401,9401409000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401409000,"['Other seats other than garden seats or camping equipment, convertible into beds']"
9401,9401520000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401520000,['Seats Of bamboo']
9401,9401530000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401530000,['Seats Of rattan']
9401,9401590000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401590000,['seats of osier or similar materials']
9401,9401611000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401611000,"['other seats, upholstered, With wooden frame and outer surface of leather or composition leather']"
9401,9401619000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401619000,"['Other seats, upholstered, with wooden frame']"
9401,9401690010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401690010,"['Seats, with other endangered wood frames']"
9401,9401690090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401690090,"['Seats, with other wood frames(other than those of heading 94011000-94015000)']"
9401,9401711000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401711000,"['seats, upholstered, With metal frames and outer surface of leather or composition leather']"
9401,9401719000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401719000,"['Other seats, upholstered, with metal frames']"
9401,9401790000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401790000,"['Other seats, with metal frames (other than those of heading 94011000-94015000)']"
9401,9401801000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401801000,['other seats Of stone']
9401,9401809010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401809010,"['Seats, of other endangered wood']"
9401,9401809091,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401809091,['Child safety seat in the car']
9401,9401809099,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401809099,['Other seats']
9401,9401901100,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401901100,['Seat angle regulating devices of the motor vehicles']
9401,9401901900,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401901900,['Other parts of seat of the motor vehicles']
9401,9401909010,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401909010,['other parts of seats of endangered wood']
9401,9401909090,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9401909090,['other parts of seats']
9402,9402101000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9402101000,['Barbers’ chairs and parts thereof']
9402,9402109000,https://www.transcustoms.com//China_HS_Code/China_HS_code.asp?HS_Code=9402109000,"['Dentists’, or similar chairs and parts thereof']"
